"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"1016","21",53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0035703285597799,-0.00357032855977191,-0.0035703285597688,-0.0035703285597839,-0.00357032855981898,-0.00357032855985784,-0.00357032855987693,-0.00357032855985739,-0.00357032855979811,-0.00357032855969797,-0.00357032855956385,-0.00357032855939043,-0.00357032855918749,-0.00357032855895412,-0.00357032855869144,-0.00357032855841011,-0.00357032855812589,-0.00357032855786565,-0.00357032855762807,-0.00357032855738426,-0.00357032855709827,-0.00357032855675632,-0.00357032855638084,-0.00357032855600758,-0.00357032855566231,-0.00357032855535144,-0.00357032855507655,-0.00357032855483874,-0.00357032855465089,-0.00357032855452166,-0.00357032855445749,-0.00357032855444617,-0.00357032855446371,-0.00357032855448569,-0.00357032855449835
"1017","22",53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0472350783022184,0.0535653702722261,0.0526237606997744,0.0308765993668152,-0.00702812206030168,-0.0387803266584923,-0.0448119573993084,-0.0265932392165344,-0.00303797936865946,0.00986255509468403,0.0127115908559465,0.0161884624646162,0.0254798677789707,0.0349604486534605,0.0364262478602995,0.0277624185486851,0.0125051111384293,-0.00502806320524463,-0.0209045085410378,-0.0299039602302353,-0.0268473131221996,-0.0107243695014161,0.014198043248894,0.0419381130786032,0.0679641978617269,0.0882848294326206,0.0974474802646743,0.0899617348161483,0.0645486803286888,0.0267751656314004,-0.0126154344779121,-0.0426985005751266,-0.057876151295827,-0.0606117921553457,-0.0587773912385321
"1018","23",53,1,NA,NA,NA,NA,NA,NA,NA,0.0267602036153844,0.025558191644651,0.0237065742497191,0.0213634649983163,0.0175678297615018,0.0114874868816237,0.00375776367648317,-0.00411893289711074,-0.0110434212140067,-0.0161516435593696,-0.0180328992334911,-0.0155348348334075,-0.00948732095847182,-0.00244712325506891,0.00376072211939027,0.00933857965555029,0.0148137119986473,0.0190704187973556,0.0202091160398834,0.0178088907765508,0.0129997481499382,0.00643721328101643,-0.00216368365623998,-0.0117559354786776,-0.0185550345477647,-0.0185688368004353,-0.0117015544202945,-0.00258435731716844,0.00286002847419731,0.00149027729072371,-0.00566136674087625,-0.014602559587702,-0.0206024638174327,-0.0205434741787007,-0.0145731377699985,-0.00564254828025001,0.00310232009592992,0.0104636282157191,0.0164532881317614,0.0199946101715383,0.0186645405755916,0.0113176238191071,0.000275887178523337,-0.00991077505243299,-0.0157949207872847,-0.0167862372739038,-0.0141411612938227,-0.00931176970808867,-0.00356119658161491,0.00172314961503295,0.0053197979539914,0.00688527159863828
"1019","24",53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0302850205609193,-0.028917618394352,-0.0252790366648825,-0.0192173829125715,-0.0120058338040046,-0.00574642031495176,-0.00202737087053029,-0.000884109262592192,-0.000983258596686465
"102","25",53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.490596586796673,-0.335255716258719,-0.126407981948843,-0.00295852852988965,0.0025383771685199,-0.0304027475870727,-0.0260071111795632,0.0125065266573432,0.0363208967825814,0.0208364069770717,-0.0122307389651719,-0.0247367185552037,-0.000755188268502405,0.038818477660036,0.0550080029119719,0.0286231810069255,-0.019278506008114,-0.049175354565103,-0.0426837081924547,-0.013630154009979,0.0140687870977692,0.0253525617747736,0.014656815438467,-0.0113790318636289,-0.0272638437767938,-0.00672916932640089,0.0394070506924984,0.062358612336062,0.0323217592615088,-0.0173871271306685,-0.0287964024693972,0.00409590097449541,0.0268557036801291,-0.00134206142349358,-0.0524991479729144,-0.0663016821997289,-0.0251212557416358,0.0289459490956827,0.0462454402016492,0.0200075357575771,-0.0166495967066633,-0.0301508490472013,-0.0170304956682092,-0.00164306136315018,-0.00825861746462619,-0.0350203110250669,-0.0575628702961306
"1020","26",53,1,NA,NA,NA,NA,NA,NA,NA,0.0495824151198252,0.00780726598278614,-0.0545478285202261,-0.09296829979407,-0.0735871828092542,-0.00338453699820418,0.0727643998241452,0.106317618781218,0.0821020581558907,0.026697482891413,-0.0174176216206186,-0.0270984949460527,-0.0123054775717288,0.000329075311690019,-0.00428713295069416,-0.0162135876627203,-0.0128417571269264,0.0158402196736058,0.0543704775324523,0.0751070985236399,0.0645006111211637,0.034123938186442,0.00507143126129428,-0.0138720080188315,-0.0274318805454827,-0.0370466473589572,-0.0340875120645747,-0.0147234852575542,0.00720201297191148,0.0127643350818989,0.00107153151814954,-0.0106248442762822,-0.0107833030446063,-0.00671864887738538,-0.00935217918173459,-0.0157090123391872,-0.0167141082948201,-0.0148404357185075,-0.0195155938802025,-0.0267557008469215,-0.019769766258511,0.00461700582922475,0.0245846800491596,0.0201435089950426,0.00194934143779735,-0.00196650910725271,0.0150990442994994,0.029279808825645,0.0182788439832069,-0.0117206913982972,-0.0382961501312518,-0.0500039868179116
"1021","27",53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197483060828842,0.0285158893418573,0.0348848983607781,0.0219885563326085,-0.0104534577264428,-0.0341271823407647,-0.0184220223120255,0.0289564746958106,0.0653570590992898,0.0646184530450797,0.0458750178050569,0.0368033021656498,0.0283879128625248,-0.00628491917642338,-0.0578406617463616,-0.079435745039411,-0.0468300003718476,0.00757321494504448,0.035082859706054,0.0248549540907241,0.00116361594910641,-0.0155270933704983,-0.0221034707208083,-0.0184413900329439,-0.00555507756621121,0.00370464586364716,-0.00417374579714025,-0.0181460371404973,-0.0104343915184102,0.022528213185695,0.046633018525241,0.0302147412660534,-0.017385087423311,-0.0610954488763213,-0.0811232809755684
"1022","28",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0395147076922473,-0.0365387566372445,-0.0308988111737202,-0.0236265198519607,-0.0156749412210065,-0.00801373832395622,-0.00202218341473769,0.00120954926308982,0.00210420002303578,0.00268972703456041,0.0052034225974734,0.0104726796818364,0.0173243289140161,0.0233450382562723,0.0266286360415255,0.0274154243026634,0.0279325787956879,0.0299203986331295,0.0321547363648976,0.0311716966534766,0.0250437466446027,0.0160482261950466,0.00895252965072041,0.00681629413756879,0.00907610731213584,0.0136297982190796,0.0199274707142582,0.0295757290999657,0.0443779267153535,0.0642046255323107,0.086367761968147,0.106461870801749,0.120047556943052,0.12450370725035,0.120047497034177,0.10914931646694,0.0948588382735835,0.0794873768768458,0.0643956633880602,0.0503462955894081,0.037711453582244,0.0265678056276788,0.0169269377298473,0.00888226431483807,0.00240585255877668,-0.00288864058675098,-0.00753407437365894,-0.0117114779009846,-0.0151033713480457,-0.0173070153029218,-0.0183213098175603,-0.0185899997286179
"1023","29",50,1,NA,NA,NA,NA,NA,NA,NA,-0.035345441317409,-0.0353424687403947,-0.035077028833334,-0.034036936404737,-0.0317474338576025,-0.0282081047732006,-0.0239206277170498,-0.0194034551764066,-0.0148481989113098,-0.0103564758850323,-0.00626885331585147,-0.00297485000131759,-0.000490424098418263,0.00149437519139051,0.00315103521614901,0.00433377669254442,0.0048740170642112,0.00478300205065052,0.00406099206125687,0.00255264174293157,0.000207316726888118,-0.00261169196357924,-0.00523444009224661,-0.0070618401374849,-0.00779700436948483,-0.00748217171783638,-0.00648177694728491,-0.00531082124811166,-0.00426166231799341,-0.00323163198459819,-0.0020698331808231,-0.000989558644253652,-0.000378762035627478,-0.000235406365416191,-9.51672685554072e-05,0.000415435143568565,0.00123665496247316,0.00218101359590817,0.00323685267099694,0.00430809574375601,0.00492578765228191,0.00462004487544121,0.00350646784308806,0.00216435816176519,0.000961368753825464,-0.000161759462835143,-0.00123770667585288,-0.0020327079636886,-0.00243398850081999,-0.00271377449437238,-0.00312017291479516,-0.00347296064691083
"1024","30",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0128957090408583,-0.00667144454281043,0.00702883563860857,0.0251912496621687,0.040944078468887,0.04849871358297,0.0458758491728699,0.0329935674836843,0.010538355720191,-0.0169715667039974,-0.0397618153216528,-0.0486035342732567,-0.0421363392439238,-0.026022878790898,-0.00548514803242961,0.0178671749566264,0.0413363355440497,0.0572777884127365,0.0571230641153089,0.0387007623957252,0.00890542180227216,-0.019197834098815,-0.0319725707794265,-0.0230229090953058,-0.000380290713162257,0.0161324660866868,0.0110868770299204,-0.0109159967379542,-0.0293264599662431,-0.029152016619078,-0.0152199935263697,-0.00328580843282777,-0.00152125537412795,-0.00561133796874946,-0.00902003328181911,-0.0102357934975124,-0.00820066223412486,0.00236298603897911,0.024832621457175,0.0519240733424144,0.0686869009222018,0.0654390157517688,0.045065220902718,0.0175324384213047,-0.00894499536859605,-0.0297349610000937,-0.0410928045845456,-0.0408991583729774,-0.0322870706730636,-0.0227980700533461,-0.0179465393047806,-0.0171315082029779
